"fulcrum_id","latitude","longitude","geometry","address_sub_thoroughfare","address_thoroughfare","address_suite","address_locality","address_sub_admin_area","address_admin_area","address_postal_code","address_full","RevGeoAddr","RevGeoAddrLat","RevGeoAddrLon","DIST2RevGeo","e911address","e911dist"
"ddd40f5d-1d3b-4e73-a4f4-120f0f3927e7",33.89162808,-117.7598879,"POINT (-117.7598879 33.89162808)","4846-4860","Via del Agua","","Yorba Linda","","CA",92887,"4846-4860 Via del Agua Yorba Linda CA 92887 US","4800 V�a Del Agua, Yorba Linda, CA 92887, USA",33.8923333,-117.7587906,128.146551070258,NA,NA
"cf5dfb97-ed4a-45d2-92f5-3e439cb9a8c9",33.89274899,-117.7567756,"POINT (-117.7567756 33.89274899)","21646-21656","Stonehaven Dr","","Yorba Linda","","CA",92887,"21646-21656 Stonehaven Dr Yorba Linda CA 92887 US","20765-21399 Stonehaven Dr, Yorba Linda, CA 92887, USA",33.8926708,-117.7571267,33.6151063547044,"21226 Stonehaven Dr, Yorba Linda, CA 92887, USA",0.00508274372838417
"e0de1c77-6c98-4193-a8ca-1eb01e594b9f",33.89269744,-117.7539591,"POINT (-117.7539591 33.89269744)","4825","Stonehaven Dr","","Yorba Linda","","CA",92887,"4825 Stonehaven Dr Yorba Linda CA 92887 US","16765-18541 Stonehaven Dr, Yorba Linda, CA 92887, USA",33.8928528,-117.7542026,28.3600024791641,"18227 Stonehaven Dr, Yorba Linda, CA 92887, USA",0.00787780815111911
"f64c965f-8e7a-4f79-8146-0b6805d031e9",33.8777902,-117.7768737,"POINT (-117.7768737 33.8777902)","6133-6149","Vista del Mar","","Yorba Linda","","CA",92887,"6133-6149 Vista del Mar Yorba Linda CA 92887 US","Vista Del Mar, Yorba Linda, CA 92887, USA",33.8781359,-117.7811722,399.527392628041,NA,NA
"48972a32-b613-4268-a257-9b169644b413",33.87903097,-117.7726211,"POINT (-117.7726211 33.87903097)","5790-5848","Paseo del Prado","","Yorba Linda","","CA",92887,"5790-5848 Paseo del Prado Yorba Linda CA 92887 US","Paseo Del Prado, Yorba Linda, CA 92887, USA",33.8776121,-117.7726521,157.408534758925,NA,NA
"46fa78ae-d107-44c4-9b7c-6f3bfa4342de",33.88524328,-117.7674776,"POINT (-117.7674776 33.88524328)","5294","Paseo Serra","","Yorba Linda","","CA",92887,"5294 Paseo Serra Yorba Linda CA 92887 US","5200-5398 Paseo Serra, Yorba Linda, CA 92887, USA",33.8844231,-117.7667265,114.474526144446,"5218 Paseo Serra, Yorba Linda, CA 92887, USA, 5219 Paseo Serra, Yorba Linda, CA 92887, USA",0.00757463149126212
"0828d07e-9613-4276-9634-09bb41fa1709",33.87786606,-117.7817319,"POINT (-117.7817319 33.87786606)","5545","Vista del Mar","","Yorba Linda","","CA",92887,"5545 Vista del Mar Yorba Linda CA 92887 US","5560 Vista Del Mar, Yorba Linda, CA 92887, USA",33.8775678,-117.7818194,34.0592840857741,NA,NA
"8831968b-061b-461d-b5f9-5ae6cc36950a",33.83773418,-116.4756335,"POINT (-116.4756335 33.83773418)","68000-68038","Tachevah Dr","","Cathedral City","Riverside","CA",92234,"68000-68038 Tachevah Dr Cathedral City Riverside CA 92234","Tachevah Dr, Cathedral City, CA 92234, USA",33.8376832,-116.4668924,809.097013762794,NA,NA
"52e7e8b4-0541-474d-b494-b3827cd599f2",33.82698837,-116.4754575,"POINT (-116.4754575 33.82698837)","30400","Landau Blvd","","Cathedral City","Riverside","CA",92234,"30400 Landau Blvd Cathedral City Riverside CA 92234","30620-30666 Landau Blvd, Cathedral City, CA 92234, USA",33.826854,-116.4756031,20.0949050533038,"30642 Landau Blvd, Cathedral City, CA 92234, USA, 30643 Landau Blvd, Cathedral City, CA 92234, USA",0.0135893126755844
"f262dc64-e7d2-49ab-a1ba-1519af8fae3e",33.79186549,-116.4408624,"POINT (-116.4408624 33.79186549)","35525","Da Vall Dr","","Rancho Mirage","Riverside","CA",92270,"35525 Da Vall Dr Rancho Mirage Riverside CA 92270 US","69739 Da Vall Dr, Rancho Mirage, CA 92270, USA",33.7919627,-116.4408082,11.8935273867011,NA,NA
"fd0c6226-0df0-45dc-8b51-ea7c3c4b498c",33.79168409,-116.4408788,"POINT (-116.4408788 33.79168409)","35523-35543","Da Vall Dr","","Rancho Mirage","Riverside","CA",92270,"35523-35543 Da Vall Dr Rancho Mirage Riverside CA 92270 US","69739 Da Vall Dr, Rancho Mirage, CA 92270, USA",33.7919627,-116.4408082,31.5873150774727,NA,NA
"7df3750e-88e6-409a-8517-6f7acfcfee02",33.80226271,-116.4407149,"POINT (-116.4407149 33.80226271)","West side of","Da Vall Dr, approx 250 ft north of Dinah Shore Dr","","Cathedral City","Riverside","CA",92234,"West side of Da Vall Dr, approx 250 ft north of Dinah Shore Dr Cathedral City Riverside CA 92234","Da Vall Dr, Cathedral City, CA 92234, USA",33.8068727,-116.4406077,511.434648956873,NA,NA
"4554dfc6-1671-4930-bdaf-0296087a9603",33.80249088,-116.4406864,"POINT (-116.4406864 33.80249088)","West side of","Da Vall Dr, approx 330 ft north of Dinah Shore Dr","","Cathedral City","Riverside","CA",92234,"West side of Da Vall Dr, approx 330 ft north of Dinah Shore Dr Cathedral City Riverside CA 92234","Da Vall Dr, Rancho Mirage, CA 92270, USA",33.7996459,-116.4405809,315.715084556703,NA,NA
"79962856-fe47-467a-a0fd-89b9144fbfa2",33.79739985,-116.4408128,"POINT (-116.4408128 33.79739985)","33975-33999","Da Vall Dr","","Rancho Mirage","Riverside","CA",92270,"33975-33999 Da Vall Dr Rancho Mirage Riverside CA 92270 US","58535-69729 Da Vall Dr, Rancho Mirage, CA 92270, USA",33.797085,-116.4407539,35.3463614562654,NA,NA
"461199ef-1e46-4c28-ada1-01e19e02c5cc",33.79631017,-116.4408346,"POINT (-116.4408346 33.79631017)","34001-35099","Da Vall Dr","","Rancho Mirage","Riverside","CA",92270,"34001-35099 Da Vall Dr Rancho Mirage Riverside CA 92270 US","69731-69739 Da Vall Dr, Rancho Mirage, CA 92270, USA",33.7919627,-116.4408082,482.225074823253,NA,NA
"a4d06a8c-5466-45a1-947e-2b0adc37e985",33.73512288,-116.4117145,"POINT (-116.4117145 33.73512288)","Adjacent to side yard of 71788","Tunis Rd","(west of 71812 Magnesia Falls Dr)","Rancho Mirage","Riverside","CA",92270,"Adjacent to side yard of 71788 Tunis Rd (west of 71812 Magnesia Falls Dr) Rancho Mirage Riverside CA 92270 US","71812 Magnesia Falls Dr, Rancho Mirage, CA 92270, USA",33.7352274,-116.4115443,19.5747917558968,NA,NA
